"","Id","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","lGrLivArea","lSalePrice","lTotalBsmtSF","lX1stFlrSF","lX2ndFlrSF"
"1361",1361,70,51,9842,5,6,1921,1998,0,0,0,612,612,990,1611,0,0,0,3,1,4,1,8,0,1998,2,621,183,0,301,0,0,0,0,5,2008,7.86365126544865,12.1495022940418,6.41673228251233,6.89770494312864,7.38461038317697
"1364",1364,60,73,8499,6,5,2006,2007,0,0,0,616,616,616,796,0,0,0,2,1,3,1,6,1,2007,2,432,0,36,0,0,0,0,0,3,2007,7.25276241805319,11.9635678694873,6.42324696353352,6.42324696353352,6.67959918584438
"1365",1365,160,30,3180,7,5,2005,2005,0,0,0,600,600,520,600,80,0,0,2,1,2,1,4,0,2005,2,480,0,166,0,0,0,0,0,4,2006,7.09007683577609,11.8786235774066,6.39692965521615,6.25382881157547,6.39692965521615
"1367",1367,60,68,9179,7,5,1999,1999,158,633,0,240,873,882,908,0,1,0,2,1,3,1,7,0,1999,2,588,0,88,0,0,0,0,0,6,2008,7.4899708988348,12.170445467887,6.7719355558396,6.78219205600679,6.81124437860129
"1368",1368,160,41,2665,5,6,1977,1977,0,548,173,36,757,925,550,0,0,0,2,0,4,1,6,1,1977,1,336,104,26,0,0,0,0,0,7,2006,7.29641326877392,11.7519423654407,6.62936325343745,6.82979373751242,6.30991827822652
"1371",1371,50,90,5400,4,6,1920,1950,0,315,105,420,840,840,534,0,0,0,1,0,2,1,6,0,1967,1,338,0,0,198,0,0,0,0,10,2009,7.22548147278229,11.5617156291397,6.73340189183736,6.73340189183736,6.2803958389602
"1373",1373,60,75,9750,7,6,1998,1998,0,975,0,133,1108,1108,989,0,1,0,2,1,3,1,8,1,1998,2,583,253,170,0,0,0,0,0,6,2006,7.64826303090192,12.5219776769257,7.01031186730723,7.01031186730723,6.89669433162271
"1375",1375,60,85,10625,7,5,2005,2005,0,0,0,1026,1026,1026,932,0,0,0,2,1,3,1,9,1,2005,3,936,154,210,0,0,0,0,0,7,2008,7.57967882309046,12.4292161968444,6.93342302573071,6.93342302573071,6.83733281468559
"1378",1378,50,60,10998,5,5,1941,1960,0,408,420,156,984,984,620,0,0,0,2,0,3,1,6,0,1977,2,660,0,68,0,0,0,0,0,7,2009,7.38025578842646,11.6699292137799,6.89162589705225,6.89162589705225,6.42971947803914
"1379",1379,160,21,1953,6,5,1973,1973,408,309,0,174,483,483,504,0,0,0,1,1,2,1,5,0,1973,1,264,72,0,0,0,0,0,0,6,2006,6.89467003943348,11.3265958867787,6.18001665365257,6.18001665365257,6.22257626807137
"1380",1380,80,73,9735,5,5,2006,2007,0,0,0,384,384,754,640,0,0,0,2,1,3,1,7,0,2007,2,400,100,0,0,0,0,0,0,5,2008,7.23993259132047,12.0287386302473,5.95064255258773,6.62539236800796,6.46146817635372
"1383",1383,70,60,7200,7,7,1920,1950,0,0,0,596,596,998,764,0,1,0,1,1,4,1,8,0,1989,2,576,36,0,221,0,0,0,0,10,2006,7.47420480649612,11.9640010843304,6.39024066706535,6.90575327631146,6.63856778916652
"1385",1385,50,60,9060,6,5,1939,1950,0,204,0,356,560,698,560,0,0,0,1,0,2,1,6,0,1939,1,280,0,0,0,0,0,0,0,10,2009,7.13727843726039,11.5617156291397,6.32793678372919,6.54821910276237,6.32793678372919
"1386",1386,50,40,5436,4,8,1922,2007,0,735,0,61,796,796,358,0,1,0,1,0,3,1,7,0,1922,1,240,0,96,0,0,0,0,0,5,2010,7.05098944706805,11.740061037554,6.67959918584438,6.67959918584438,5.8805329864007
"1387",1387,60,80,16692,7,5,1978,1978,184,790,469,133,1392,1392,1392,0,1,0,3,1,5,1,12,2,1978,2,564,0,112,0,0,440,519,2000,7,2006,7.93164402145431,12.4292161968444,7.23849684089437,7.23849684089437,7.23849684089437
"1388",1388,50,60,8520,6,7,1916,1950,0,168,546,0,714,1664,862,0,0,0,2,0,5,1,10,1,1916,1,216,88,15,0,0,0,0,0,8,2007,7.83439230291044,11.8204101647182,6.57088296233958,7.41697962138115,6.75925527066369
"1390",1390,50,60,6000,6,6,1941,1950,0,375,0,360,735,869,349,0,0,1,1,0,3,1,6,1,2003,2,440,0,0,0,0,0,0,0,3,2007,7.10496544826984,11.7829526021833,6.59987049921284,6.76734312526539,5.85507192220243
"1394",1394,190,60,10800,6,7,1905,2000,0,0,0,482,482,1221,691,0,0,0,2,0,3,2,7,1,2003,2,672,0,25,212,0,0,0,0,4,2008,7.55590509361135,12.0015054797889,6.1779441140506,7.1074254741107,6.53813982376767
"1396",1396,60,88,12665,8,5,2005,2006,245,0,0,1094,1094,1133,1349,0,0,0,2,1,4,1,9,1,2005,3,642,144,39,0,0,0,0,0,2,2007,7.81681996576455,12.546867668291,6.99759598298193,7.03262426102801,7.20711885620776
"1398",1398,70,51,6120,5,8,1920,2004,0,0,0,939,939,939,574,0,0,0,1,1,4,1,8,0,1933,1,180,24,0,150,0,0,0,0,5,2007,7.32184971378836,11.8313791960888,6.84481547920826,6.84481547920826,6.35262939631957
"1399",1399,50,60,7200,5,4,1950,1982,0,180,352,676,1208,1136,768,0,1,0,1,1,3,1,7,0,1950,1,240,0,0,168,0,0,0,0,5,2009,7.55171221535131,11.8350089641393,7.09672137849476,7.0352685992811,6.64378973314767
"1400",1400,50,51,6171,6,6,1925,1990,0,264,0,712,976,1160,448,0,0,0,2,1,3,1,7,1,1925,1,216,147,16,0,0,0,0,0,10,2009,7.38274644973891,11.8310154935934,6.88346258641309,7.05617528410041,6.10479323241498
"1401",1401,50,50,6000,6,7,1929,1950,0,0,0,862,862,950,208,0,0,0,1,0,3,1,5,1,1929,1,208,0,0,112,0,0,0,0,7,2008,7.05444965813294,11.6952470217642,6.75925527066369,6.85646198459459,5.33753807970132
"1402",1402,60,62,7415,6,5,2004,2004,0,759,0,80,839,864,729,0,1,0,2,1,3,1,8,1,2004,2,398,100,75,0,0,0,0,0,4,2008,7.37337430991005,12.170445467887,6.73221070646721,6.76157276880406,6.59167373200866
"1405",1405,50,60,10410,3,4,1915,1950,0,0,0,672,672,694,520,0,0,0,1,0,3,1,6,0,1998,3,936,216,0,160,0,0,0,0,1,2006,7.10167597161944,11.5617156291397,6.51025834052315,6.5424719605068,6.25382881157547
"1409",1409,70,60,7740,4,7,1910,1950,0,0,0,622,622,741,622,0,0,0,1,0,3,1,6,0,1966,2,528,0,0,0,0,168,0,0,6,2010,7.21744343169653,11.740061037554,6.43294009273918,6.60800062529609,6.43294009273918
"1410",1410,60,46,20544,7,6,1986,1991,123,0,0,791,791,1236,857,0,0,0,2,1,3,1,7,1,1986,2,542,364,63,0,0,0,0,0,11,2008,7.646353722446,12.2783933071098,6.67329796776765,7.11963563801764,6.75343791859778
"1411",1411,60,79,12420,7,5,2001,2001,0,666,0,278,944,944,896,0,1,0,2,1,3,1,6,0,2001,2,622,0,45,0,0,0,0,0,6,2009,7.51752085060303,12.3458345879053,6.8501261661455,6.8501261661455,6.79794041297493
"1412",1412,50,80,9600,6,8,1950,2005,0,120,0,736,856,1112,556,0,0,0,1,1,3,1,6,0,1950,1,271,0,0,0,0,0,0,0,9,2009,7.41938058291869,11.8493977015914,6.75227037614174,7.01391547481053,6.32076829425058
"1415",1415,50,64,13053,6,7,1923,2000,0,0,0,833,833,1053,795,0,0,0,1,1,4,1,8,1,1922,2,370,0,0,0,0,220,0,0,6,2008,7.52185925220163,12.2404740722475,6.72503364216684,6.95939851213398,6.67834211465433
"1417",1417,190,60,11340,4,6,1885,1950,0,0,0,777,777,1246,1044,0,0,0,2,0,4,2,11,0,1971,2,560,0,0,114,0,0,0,0,4,2010,7.73630709654828,11.7158663089669,6.65544035036765,7.1276936993474,6.95081476844258
"1421",1421,60,90,11700,6,6,1968,1968,420,404,0,304,708,708,708,0,0,0,2,1,3,1,7,1,1968,2,776,0,169,0,0,119,0,0,5,2006,7.25559127425367,12.1001564199386,6.56244409369372,6.56244409369372,6.56244409369372
"1427",1427,60,81,10944,7,5,1994,1994,448,1000,0,223,1223,1223,904,0,1,0,2,1,3,1,5,2,1994,2,525,171,132,0,0,0,0,0,8,2008,7.66246781520024,12.5098740998618,7.10906213568717,7.10906213568717,6.80682936039218
"1428",1428,50,60,10930,5,6,1945,1950,0,580,0,333,913,1048,510,0,1,0,1,1,3,1,6,1,1962,1,288,0,0,0,0,0,0,0,4,2008,7.35115822643069,11.8493977015914,6.81673588059497,6.95463886488099,6.23441072571837
"1431",1431,60,60,21930,5,5,2005,2005,0,0,0,732,732,734,1104,0,0,0,2,1,4,1,7,1,2005,2,372,100,40,0,0,0,0,0,7,2006,7.51643330291563,12.1659795519637,6.59578051396131,6.59850902861452,7.00669522683704
"1434",1434,60,93,10261,6,5,2000,2000,318,0,0,936,936,962,830,0,1,0,2,1,3,1,8,1,2000,2,451,0,0,0,0,0,0,0,5,2008,7.49108759353488,12.136186518066,6.84161547647759,6.86901445066571,6.72142570079064
"1440",1440,60,80,11584,7,6,1979,1979,96,315,110,114,539,1040,685,0,0,0,2,1,3,1,6,1,1979,2,550,0,88,216,0,0,0,0,11,2007,7.45298232946546,12.1909590077201,6.289715570909,6.94697599213542,6.52941883826223
"1441",1441,70,79,11526,6,7,1922,1994,0,0,0,588,588,1423,748,384,0,0,2,0,3,1,11,1,1993,2,672,431,0,0,0,0,0,0,9,2008,7.8458075026378,12.1600287070288,6.37672694789863,7.26052259808985,6.61740297797448
"1443",1443,60,85,11003,10,5,2008,2008,160,765,0,252,1017,1026,981,0,1,0,2,1,3,1,10,1,2008,3,812,168,52,0,0,0,0,0,4,2009,7.60439634879634,12.6443275764613,6.92461239604856,6.93342302573071,6.88857245956536
"1448",1448,60,80,10000,8,5,1995,1996,438,1079,0,141,1220,1220,870,0,1,0,2,1,3,1,8,1,1995,2,556,0,65,0,0,0,0,0,12,2007,7.64491934495886,12.3883942023241,7.1066061377273,7.1066061377273,6.76849321164863
"1449",1449,50,70,11767,4,7,1910,2000,0,0,0,560,560,796,550,0,0,0,1,1,2,1,6,0,1950,1,384,168,24,0,0,0,0,0,5,2007,7.20489251020467,11.6262541502772,6.32793678372919,6.67959918584438,6.30991827822652
"1456",1456,60,62,7917,6,5,1999,2000,0,0,0,953,953,953,694,0,0,0,2,1,3,1,7,1,1999,2,460,0,40,0,0,0,0,0,8,2007,7.40671073017764,12.0725412529057,6.8596149036542,6.8596149036542,6.5424719605068
"1458",1458,70,66,9042,7,9,1941,2006,0,275,0,877,1152,1188,1152,0,0,0,2,0,4,1,9,2,1941,1,252,0,60,0,0,0,0,2500,5,2010,7.75790620835175,12.493129522588,7.04925484125584,7.08002649992259,7.04925484125584
